Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,,,,,,,
,,,,,,,,618,1.111192262,1.172383876,,,,,,
,,,,,,,,619,1.108169805,1.172383876,,,,,,
,,,,,,,,620,1.111319712,1.172383876,,,,,,
,,,,,,,,621,1.100241882,1.172383876,,,,,,
,,,,,,,,622,1.08570127,1.172383876,,,,,,
,,,,,,,,623,1.088487582,1.172383876,,,,,,
,,,,,,,,624,1.095449447,1.172383876,,,,,,
,,,,,,,,625,1.085790301,1.172383876,,,,,,
,,,,,,,,626,1.087179636,1.172383876,,,,,,
,,,,,,,,627,1.085589647,1.172383876,,,,,,
,,,,,,,,628,1.076286235,1.172383876,,,,,,
,,,,,,,,629,1.084279004,1.172383876,,,,,,
,,,,,,,,630,1.073858473,1.172383876,,,,,,
,,,,,,,,631,1.05198099,1.172383876,,,,,,
,,,,,,,,632,1.044806779,1.172383876,,,,,,
,,,,,,,,633,1.032139513,1.172383876,,,,,,
,,,,,,,,634,1.019381323,1.172383876,,,,,,
,,,,,,,,635,1.03331106,1.172383876,,,,,,
,,,,,,,,636,1.026192393,1.172383876,,,,,,
,,,,,,,,637,1.009422664,1.172383876,,,,,,
,,,,,,,,638,1.100045862,1.172383876,,,,,,
,,,,,,,,639,1.07552549,1.172383876,,,,,,
,,,,,,,,640,1.047471601,1.172383876,,,,,,
,,,,,,,,641,1.065179762,1.172383876,,,,,,
,,,,,,,,642,1.059682593,1.172383876,,,,,,
,,,,,,,,643,1.029770596,1.172383876,,,,,,
,,,,,,,,644,1.044666926,1.172383876,,,,,,
,,,,,,,,645,1.049916185,1.172383876,,,,,,
,,,,,,,,646,1.08985767,1.172383876,,,,,,
,,,,,,,,647,1.114494211,1.172383876,,,,,,
,,,,,,,,648,1.157994532,1.172383876,,,,,,
,,,,,,,,649,1.227457831,1.172383876,,,,,,
,,,,,,,,650,1.286976815,1.172383876,,,,,,
,,,,,,,,651,1.327505368,1.172383876,,,,,,
,,,,,,,,652,1.392368447,1.172383876,,,,,,
,,,,,,,,653,1.44649003,1.172383876,,,,,,
,,,,,,,,654,1.525640678,1.172383876,,,,,,
,,,,,,,,655,1.593733562,1.172383876,,,,,,
,,,,,,,,656,1.674354056,1.172383876,,,,,,
,,,,,,,,657,1.713082442,1.172383876,,,,,,
,,,,,,,,658,1.765299093,1.172383876,,,,,,
,,,,,,,,659,1.819053229,1.172383876,,,,,,
,,,,,,,,660,1.864986633,1.172383876,,,,,,
,,,,,,,,661,1.906695623,1.172383876,,,,,,
,,,,,,,,662,1.937620728,1.172383876,,,,,,
,,,,,,,,663,1.964516205,1.172383876,,,,,,
,,,,,,,,664,1.977302282,1.172383876,,,,,,
,,,,,,,,665,1.980583091,1.172383876,,,,,,
,,,,,,,,666,1.952353294,1.172383876,,,,,,
,,,,,,,,667,1.918720417,1.172383876,,,,,,
,,,,,,,,668,1.869650312,1.172383876,,,,,,
,,,,,,,,669,1.847562251,1.172383876,,,,,,
,,,,,,,,670,1.821188293,1.172383876,,,,,,
,,,,,,,,671,1.80157481,1.172383876,,,,,,
,,,,,,,,672,1.800227118,1.172383876,,,,,,
,,,,,,,,673,1.785739664,1.172383876,,,,,,
,,,,,,,,674,1.729209119,1.172383876,,,,,,
,,,,,,,,675,1.677556328,1.172383876,,,,,,
,,,,,,,,676,1.620111675,1.172383876,,,,,,
,,,,,,,,677,1.575766117,1.172383876,,,,,,
,,,,,,,,678,1.546507893,1.172383876,,,,,,
,,,,,,,,679,1.501171735,1.172383876,,,,,,
,,,,,,,,680,1.420586483,1.172383876,,,,,,
,,,,,,,,681,1.391298371,1.172383876,,,,,,
,,,,,,,,682,1.374361743,1.172383876,,,,,,
,,,,,,,,683,1.352363684,1.172383876,,,,,,
,,,,,,,,684,1.288683075,1.172383876,,,,,,
,,,,,,,,685,1.254348931,1.172383876,,,,,,
,,,,,,,,686,1.228018752,1.172383876,,,,,,
,,,,,,,,687,1.21258945,1.172383876,,,,,,
,,,,,,,,688,1.184124007,1.172383876,,,,,,
,,,,,,,,689,1.177651262,1.172383876,,,,,,
,,,,,,,,690,1.160196116,1.172383876,,,,,,
,,,,,,,,691,1.14349302,1.172383876,,,,,,
,,,,,,,,692,1.135949637,1.172383876,,,,,,
,,,,,,,,693,1.120036108,1.172383876,,,,,,
,,,,,,,,694,0,0,,,,,,
,,,,,,,,695,0,0,,,,,,
,,,,,,,,696,0,0,,,,,,
,,,,,,,,697,0,0,,,,,,
,,,,,,,,698,0,0,,,,,,
,,,,,,,,699,0,0,,,,,,
,,,,,,,,700,0,0,,,,,,
,,,,,,,,701,0,0,,,,,,
,,,,,,,,702,0,0,,,,,,
,,,,,,,,703,0,0,,,,,,
,,,,,,,,704,0,0,,,,,,
,,,,,,,,705,0,0,,,,,,
,,,,,,,,706,0,0,,,,,,
,,,,,,,,707,0,0,,,,,,
,,,,,,,,708,0,0,,,,,,
,,,,,,,,709,0,0,,,,,,
,,,,,,,,710,0,0,,,,,,
,,,,,,,,711,0,0,,,,,,
,,,,,,,,712,0,0,,,,,,
,,,,,,,,713,0,0,,,,,,
,,,,,,,,714,0,0,,,,,,
,,,,,,,,715,0,0,,,,,,
,,,,,,,,716,0,0,,,,,,
,,,,,,,,717,0,0,,,,,,
,,,,,,,,718,0,0,,,,,,
,,,,,,,,719,0,0,,,,,,
,,,,,,,,720,0,0,,,,,,
,,,,,,,,721,0,0,,,,,,
,,,,,,,,722,0,0,,,,,,
,,,,,,,,723,0,0,,,,,,
,,,,,,,,724,0,0,,,,,,
,,,,,,,,725,0,0,,,,,,
,,,,,,,,726,0,0,,,,,,
,,,,,,,,727,0,0,,,,,,
,,,,,,,,728,0,0,,,,,,
,,,,,,,,729,0,0,,,,,,
,,,,,,,,730,0,0,,,,,,
,,,,,,,,731,0,0,,,,,,
,,,,,,,,732,0,0,,,,,,
,,,,,,,,733,0,0,,,,,,
,,,,,,,,734,0,0,,,,,,
,,,,,,,,735,0,0,,,,,,
,,,,,,,,736,0,0,,,,,,
,,,,,,,,737,0,0,,,,,,
,,,,,,,,738,0,0,,,,,,
,,,,,,,,739,0,0,,,,,,
,,,,,,,,740,0,0,,,,,,
,,,,,,,,741,0,0,,,,,,
,,,,,,,,742,0,0,,,,,,
,,,,,,,,743,0,0,,,,,,
,,,,,,,,744,0,0,,,,,,
,,,,,,,,745,0,0,,,,,,
,,,,,,,,746,0,0,,,,,,
,,,,,,,,747,0,0,,,,,,
,,,,,,,,748,0,0,,,,,,
,,,,,,,,749,0,0,,,,,,
,,,,,,,,750,0,0,,,,,,
,,,,,,,,751,0,0,,,,,,
,,,,,,,,752,0,0,,,,,,
,,,,,,,,753,0,0,,,,,,
,,,,,,,,754,0,0,,,,,,
,,,,,,,,755,0,0,,,,,,
,,,,,,,,756,0,0,,,,,,
,,,,,,,,757,0,0,,,,,,
,,,,,,,,758,0,0,,,,,,
,,,,,,,,759,0,0,,,,,,
,,,,,,,,760,0,0,,,,,,
,,,,,,,,761,0,0,,,,,,
,,,,,,,,762,0,0,,,,,,
,,,,,,,,763,0,0,,,,,,
,,,,,,,,764,0,0,,,,,,
,,,,,,,,765,0,0,,,,,,
,,,,,,,,766,0,0,,,,,,
,,,,,,,,767,0,0,,,,,,
,,,,,,,,768,0,0,,,,,,
,,,,,,,,769,0,0,,,,,,
,,,,,,,,770,0,0,,,,,,
,,,,,,,,771,0,0,,,,,,
,,,,,,,,772,0,0,,,,,,
,,,,,,,,773,0,0,,,,,,
,,,,,,,,774,0,0,,,,,,
,,,,,,,,775,0,0,,,,,,
,,,,,,,,776,0,0,,,,,,
,,,,,,,,777,0,0,,,,,,
,,,,,,,,778,0,0,,,,,,
,,,,,,,,779,0,0,,,,,,
,,,,,,,,780,0,0,,,,,,
,,,,,,,,781,0,0,,,,,,
,,,,,,,,782,0,0,,,,,,
,,,,,,,,783,0,0,,,,,,
,,,,,,,,784,0,0,,,,,,
,,,,,,,,785,0,0,,,,,,
,,,,,,,,786,0,0,,,,,,
,,,,,,,,787,0,0,,,,,,
,,,,,,,,788,0,0,,,,,,
,,,,,,,,789,0,0,,,,,,
,,,,,,,,790,0,0,,,,,,
,,,,,,,,791,0,0,,,,,,
,,,,,,,,792,0,0,,,,,,
,,,,,,,,793,0,0,,,,,,
,,,,,,,,794,0,0,,,,,,
,,,,,,,,795,0,0,,,,,,
,,,,,,,,796,0,0,,,,,,
,,,,,,,,797,0,0,,,,,,
,,,,,,,,798,0,0,,,,,,
,,,,,,,,799,0,0,,,,,,
,,,,,,,,800,0,0,,,,,,
,,,,,,,,801,0,0,,,,,,
,,,,,,,,802,0,0,,,,,,
,,,,,,,,803,0,0,,,,,,
,,,,,,,,804,0,0,,,,,,
,,,,,,,,805,0,0,,,,,,
,,,,,,,,806,0,0,,,,,,
,,,,,,,,807,0,0,,,,,,
,,,,,,,,808,0,0,,,,,,
,,,,,,,,809,0,0,,,,,,
,,,,,,,,810,0,0,,,,,,
,,,,,,,,811,0,0,,,,,,
,,,,,,,,812,0,0,,,,,,
,,,,,,,,813,0,0,,,,,,
,,,,,,,,814,0,0,,,,,,
,,,,,,,,815,0,0,,,,,,
,,,,,,,,816,0,0,,,,,,
,,,,,,,,817,0,0,,,,,,
,,,,,,,,818,0,0,,,,,,
,,,,,,,,819,0,0,,,,,,
,,,,,,,,820,0,0,,,,,,
,,,,,,,,821,0,0,,,,,,
,,,,,,,,822,0,0,,,,,,
,,,,,,,,823,0,0,,,,,,
,,,,,,,,824,0,0,,,,,,
,,,,,,,,825,0,0,,,,,,
,,,,,,,,826,0,0,,,,,,
,,,,,,,,827,0,0,,,,,,
,,,,,,,,828,0,0,,,,,,
,,,,,,,,829,0,0,,,,,,
,,,,,,,,830,0,0,,,,,,
,,,,,,,,831,0,0,,,,,,
,,,,,,,,832,0,0,,,,,,
,,,,,,,,833,0,0,,,,,,
,,,,,,,,834,0,0,,,,,,
,,,,,,,,835,0,0,,,,,,
,,,,,,,,836,0,0,,,,,,
,,,,,,,,837,0,0,,,,,,
,,,,,,,,838,0,0,,,,,,
,,,,,,,,839,0,0,,,,,,
,,,,,,,,840,0,0,,,,,,
,,,,,,,,841,0,0,,,,,,
,,,,,,,,842,0,0,,,,,,
,,,,,,,,843,0,0,,,,,,
,,,,,,,,844,0,0,,,,,,
,,,,,,,,845,0,0,,,,,,
,,,,,,,,846,0,0,,,,,,
,,,,,,,,847,0,0,,,,,,
,,,,,,,,848,0,0,,,,,,
,,,,,,,,849,0,0,,,,,,
,,,,,,,,850,0,0,,,,,,
,,,,,,,,851,0,0,,,,,,
,,,,,,,,852,0,0,,,,,,
,,,,,,,,853,0,0,,,,,,
,,,,,,,,854,0,0,,,,,,
,,,,,,,,855,0,0,,,,,,
,,,,,,,,856,0,0,,,,,,
,,,,,,,,857,0,0,,,,,,
,,,,,,,,858,0,0,,,,,,
,,,,,,,,859,0,0,,,,,,
,,,,,,,,860,0,0,,,,,,
,,,,,,,,861,0,0,,,,,,
,,,,,,,,862,0,0,,,,,,
,,,,,,,,863,0,0,,,,,,
,,,,,,,,864,0,0,,,,,,
,,,,,,,,865,0,0,,,,,,
,,,,,,,,866,0,0,,,,,,
,,,,,,,,867,0,0,,,,,,
,,,,,,,,868,0,0,,,,,,
,,,,,,,,869,0,0,,,,,,
,,,,,,,,870,0,0,,,,,,
,,,,,,,,871,0,0,,,,,,
,,,,,,,,872,0,0,,,,,,
,,,,,,,,873,0,0,,,,,,
,,,,,,,,874,0,0,,,,,,
,,,,,,,,875,0,0,,,,,,
,,,,,,,,876,0,0,,,,,,
,,,,,,,,877,0,0,,,,,,
,,,,,,,,878,0,0,,,,,,
,,,,,,,,879,0,0,,,,,,
,,,,,,,,880,0,0,,,,,,
,,,,,,,,881,0,0,,,,,,
,,,,,,,,882,0,0,,,,,,
,,,,,,,,883,0,0,,,,,,
,,,,,,,,884,0,0,,,,,,
,,,,,,,,885,0,0,,,,,,
,,,,,,,,886,0,0,,,,,,
,,,,,,,,887,0,0,,,,,,
,,,,,,,,888,0,0,,,,,,
,,,,,,,,889,0,0,,,,,,
,,,,,,,,890,0,0,,,,,,
,,,,,,,,891,0,0,,,,,,
,,,,,,,,892,0,0,,,,,,
,,,,,,,,893,0,0,,,,,,
,,,,,,,,894,0,0,,,,,,
,,,,,,,,895,0,0,,,,,,
,,,,,,,,896,0,0,,,,,,
,,,,,,,,897,0,0,,,,,,
,,,,,,,,898,0,0,,,,,,
,,,,,,,,899,0,0,,,,,,
,,,,,,,,900,0,0,,,,,,
,,,,,,,,901,0,0,,,,,,
,,,,,,,,902,0,0,,,,,,
,,,,,,,,903,0,0,,,,,,
,,,,,,,,904,0,0,,,,,,
,,,,,,,,905,0,0,,,,,,
,,,,,,,,906,0,0,,,,,,
,,,,,,,,907,0,0,,,,,,
,,,,,,,,908,0,0,,,,,,
,,,,,,,,909,0,0,,,,,,
,,,,,,,,910,0,0,,,,,,
,,,,,,,,911,0,0,,,,,,
,,,,,,,,912,0,0,,,,,,
,,,,,,,,913,0,0,,,,,,
,,,,,,,,914,0,0,,,,,,
,,,,,,,,915,0,0,,,,,,
,,,,,,,,916,0,0,,,,,,
,,,,,,,,917,0,0,,,,,,
,,,,,,,,918,0,0,,,,,,
,,,,,,,,919,0,0,,,,,,
,,,,,,,,920,0,0,,,,,,
,,,,,,,,921,0,0,,,,,,
,,,,,,,,922,0,0,,,,,,
,,,,,,,,923,0,0,,,,,,
,,,,,,,,924,0,0,,,,,,
,,,,,,,,925,0,0,,,,,,
,,,,,,,,926,0,0,,,,,,
,,,,,,,,927,0,0,,,,,,
,,,,,,,,928,0,0,,,,,,
,,,,,,,,929,0,0,,,,,,
,,,,,,,,930,0,0,,,,,,
,,,,,,,,931,0,0,,,,,,
,,,,,,,,932,0,0,,,,,,
,,,,,,,,933,0,0,,,,,,
,,,,,,,,934,0,0,,,,,,
,,,,,,,,935,0,0,,,,,,
,,,,,,,,936,0,0,,,,,,
,,,,,,,,937,0,0,,,,,,
,,,,,,,,938,0,0,,,,,,
,,,,,,,,939,0,0,,,,,,
,,,,,,,,940,0,0,,,,,,
,,,,,,,,941,0,0,,,,,,
,,,,,,,,942,0,0,,,,,,
,,,,,,,,943,0,0,,,,,,
,,,,,,,,944,0,0,,,,,,
,,,,,,,,945,0,0,,,,,,
,,,,,,,,946,0,0,,,,,,
,,,,,,,,947,0,0,,,,,,
,,,,,,,,948,0,0,,,,,,
,,,,,,,,949,0,0,,,,,,
,,,,,,,,950,0,0,,,,,,
,,,,,,,,951,0,0,,,,,,
,,,,,,,,952,0,0,,,,,,
,,,,,,,,953,0,0,,,,,,
,,,,,,,,954,0,0,,,,,,
,,,,,,,,955,0,0,,,,,,
,,,,,,,,956,0,0,,,,,,
,,,,,,,,957,0,0,,,,,,
,,,,,,,,958,0,0,,,,,,
,,,,,,,,959,0,0,,,,,,
,,,,,,,,960,0,0,,,,,,
,,,,,,,,961,1.601247118,1.172383876,,,,,,
,,,,,,,,962,1.583467325,1.172383876,,,,,,
,,,,,,,,963,1.568230164,1.172383876,,,,,,
,,,,,,,,964,1.56499481,1.172383876,,,,,,
,,,,,,,,965,1.550313032,1.172383876,,,,,,
,,,,,,,,966,1.498130413,1.172383876,,,,,,
,,,,,,,,967,1.455347956,1.172383876,,,,,,
,,,,,,,,968,1.409738171,1.172383876,,,,,,
,,,,,,,,969,1.378977054,1.172383876,,,,,,
,,,,,,,,970,1.348010331,1.172383876,,,,,,
,,,,,,,,971,1.30386316,1.172383876,,,,,,
,,,,,,,,972,1.224813242,1.172383876,,,,,,
,,,,,,,,973,1.193404453,1.172383876,,,,,,
,,,,,,,,974,1.175592574,1.172383876,,,,,,
,,,,,,,,975,1.153548068,1.172383876,,,,,,
,,,,,,,,976,1.097613694,1.172383876,,,,,,
,,,,,,,,977,1.064775873,1.172383876,,,,,,
,,,,,,,,978,1.039604154,1.172383876,,,,,,
,,,,,,,,979,1.023164457,1.172383876,,,,,,
,,,,,,,,980,0.993397996,1.172383876,,,,,,
,,,,,,,,981,0.990117923,1.172383876,,,,,,
,,,,,,,,982,0.976364482,1.172383876,,,,,,
,,,,,,,,983,0.954935088,1.172383876,,,,,,
,,,,,,,,984,0.95383407,1.172383876,,,,,,
,,,,,,,,985,0.948256705,1.172383876,,,,,,
,,,,,,,,986,0.925819733,1.172383876,,,,,,
,,,,,,,,987,0.926271358,1.172383876,,,,,,
,,,,,,,,988,0.920853371,1.172383876,,,,,,
,,,,,,,,989,0.895555089,1.172383876,,,,,,
,,,,,,,,990,0.897057695,1.172383876,,,,,,
,,,,,,,,991,0.921644027,1.172383876,,,,,,
,,,,,,,,992,0.895997655,1.172383876,,,,,,
,,,,,,,,993,0.895016673,1.172383876,,,,,,
,,,,,,,,994,0.886389692,1.172383876,,,,,,
,,,,,,,,995,0.867420036,1.172383876,,,,,,
,,,,,,,,996,0.865326256,1.172383876,,,,,,
,,,,,,,,997,0.856247327,1.172383876,,,,,,
,,,,,,,,998,0.83801775,1.172383876,,,,,,
,,,,,,,,999,0.843100733,1.172383876,,,,,,
,,,,,,,,1000,0.829873811,1.172383876,,,,,,
,,,,,,,,1001,0.818314803,1.172383876,,,,,,
,,,,,,,,1002,0.82316423,1.172383876,,,,,,
,,,,,,,,1003,0.8197289,1.172383876,,,,,,
,,,,,,,,1004,0.81117559,1.172383876,,,,,,
,,,,,,,,1005,0.808780005,1.172383876,,,,,,
,,,,,,,,1006,0.798679751,1.172383876,,,,,,
,,,,,,,,1007,0.789803154,1.172383876,,,,,,
,,,,,,,,1008,0.790971474,1.172383876,,,,,,
,,,,,,,,1009,0.785471266,1.172383876,,,,,,
,,,,,,,,1010,0.794433284,1.172383876,,,,,,
,,,,,,,,1011,0.796864474,1.172383876,,,,,,
,,,,,,,,1012,0.793478961,1.172383876,,,,,,
,,,,,,,,1013,0.774619027,1.172383876,,,,,,
,,,,,,,,1014,0.766929832,1.172383876,,,,,,
,,,,,,,,1015,0.75984033,1.172383876,,,,,,
,,,,,,,,1016,0.757825671,1.172383876,,,,,,
,,,,,,,,1017,0.761506491,1.172383876,,,,,,
,,,,,,,,1018,0.749138535,1.172383876,,,,,,
,,,,,,,,1019,0.738873172,1.172383876,,,,,,
,,,,,,,,1020,0.738287185,1.172383876,,,,,,
,,,,,,,,1021,0.727158819,1.172383876,,,,,,
,,,,,,,,1022,0.721421123,1.172383876,,,,,,
,,,,,,,,1023,0.721320912,1.172383876,,,,,,
,,,,,,,,1024,0.708308798,1.172383876,,,,,,
,,,,,,,,1025,0.701595395,1.172383876,,,,,,
,,,,,,,,1026,0.822137047,1.172383876,,,,,,
,,,,,,,,1027,0.832009347,1.172383876,,,,,,
,,,,,,,,1028,0.78780625,1.172383876,,,,,,
,,,,,,,,1029,0.798099178,1.172383876,,,,,,
,,,,,,,,1030,0.845049198,1.172383876,,,,,,
,,,,,,,,1031,0.755378501,1.172383876,,,,,,
,,,,,,,,1032,0.784680593,1.172383876,,,,,,
,,,,,,,,1033,0.808752201,1.172383876,,,,,,
,,,,,,,,1034,0.849234716,1.172383876,,,,,,
,,,,,,,,1035,0.882404703,1.172383876,,,,,,
,,,,,,,,1036,0.930575125,1.172383876,,,,,,
,,,,,,,,1037,0.999672115,1.172383876,,,,,,
,,,,,,,,1038,1.058506508,1.172383876,,,,,,
,,,,,,,,1039,1.097418422,1.172383876,,,,,,
,,,,,,,,1040,1.151439408,1.172383876,,,,,,
,,,,,,,,1041,0,0,,,,,,
,,,,,,,,1042,0,0,,,,,,
,,,,,,,,1043,0,0,,,,,,
,,,,,,,,1044,0,0,,,,,,
,,,,,,,,1045,0,0,,,,,,
,,,,,,,,1046,0,0,,,,,,
,,,,,,,,1047,0,0,,,,,,
,,,,,,,,1048,0,0,,,,,,
,,,,,,,,1049,0,0,,,,,,
,,,,,,,,1050,0,0,,,,,,
,,,,,,,,1051,0,0,,,,,,
,,,,,,,,1052,0,0,,,,,,
,,,,,,,,1053,0,0,,,,,,
,,,,,,,,1054,0,0,,,,,,
,,,,,,,,1055,0,0,,,,,,
,,,,,,,,1056,0,0,,,,,,
,,,,,,,,1057,0,0,,,,,,
,,,,,,,,1058,0,0,,,,,,
,,,,,,,,1059,0,0,,,,,,
,,,,,,,,1060,0,0,,,,,,
,,,,,,,,1061,0,0,,,,,,
,,,,,,,,1062,0,0,,,,,,
,,,,,,,,1063,0,0,,,,,,
,,,,,,,,1064,0,0,,,,,,
,,,,,,,,1065,0,0,,,,,,
,,,,,,,,1066,0,0,,,,,,
,,,,,,,,1067,0,0,,,,,,
,,,,,,,,1068,0,0,,,,,,
,,,,,,,,1069,0,0,,,,,,
,,,,,,,,1070,0,0,,,,,,
,,,,,,,,1071,0,0,,,,,,
,,,,,,,,1072,0,0,,,,,,
,,,,,,,,1073,0,0,,,,,,
,,,,,,,,1074,0,0,,,,,,
,,,,,,,,1075,0,0,,,,,,
,,,,,,,,1076,0,0,,,,,,
,,,,,,,,1077,0,0,,,,,,
,,,,,,,,1078,0,0,,,,,,
,,,,,,,,1079,0,0,,,,,,
,,,,,,,,1080,0,0,,,,,,
,,,,,,,,1081,0,0,,,,,,
,,,,,,,,1082,0,0,,,,,,
,,,,,,,,1083,0,0,,,,,,
,,,,,,,,1084,0,0,,,,,,
,,,,,,,,1085,0,0,,,,,,
,,,,,,,,1086,0,0,,,,,,
,,,,,,,,1087,0,0,,,,,,
,,,,,,,,1088,0,0,,,,,,
,,,,,,,,1089,0,0,,,,,,
,,,,,,,,1090,0,0,,,,,,
,,,,,,,,1091,0,0,,,,,,
,,,,,,,,1092,0,0,,,,,,
,,,,,,,,1093,0,0,,,,,,
,,,,,,,,1094,0,0,,,,,,
,,,,,,,,1095,0,0,,,,,,
,,,,,,,,1096,0,0,,,,,,
,,,,,,,,1097,0,0,,,,,,
,,,,,,,,1098,0,0,,,,,,
,,,,,,,,1099,0,0,,,,,,
,,,,,,,,1100,0,0,,,,,,
,,,,,,,,1101,0,0,,,,,,
,,,,,,,,1102,0,0,,,,,,
,,,,,,,,1103,0,0,,,,,,
,,,,,,,,1104,0,0,,,,,,
,,,,,,,,1105,0,0,,,,,,
,,,,,,,,1106,0,0,,,,,,
,,,,,,,,1107,0,0,,,,,,
,,,,,,,,1108,0,0,,,,,,
,,,,,,,,1109,0,0,,,,,,
,,,,,,,,1110,0,0,,,,,,
,,,,,,,,1111,0,0,,,,,,
,,,,,,,,1112,0,0,,,,,,
,,,,,,,,1113,0,0,,,,,,
,,,,,,,,1114,0,0,,,,,,
,,,,,,,,1115,0,0,,,,,,
,,,,,,,,1116,0,0,,,,,,
,,,,,,,,1117,0,0,,,,,,
,,,,,,,,1118,0,0,,,,,,
,,,,,,,,1119,0,0,,,,,,
,,,,,,,,1120,0,0,,,,,,
,,,,,,,,1121,0,0,,,,,,
,,,,,,,,1122,0,0,,,,,,
,,,,,,,,1123,0,0,,,,,,
,,,,,,,,1124,0,0,,,,,,
,,,,,,,,1125,0,0,,,,,,
,,,,,,,,1126,0,0,,,,,,
,,,,,,,,1127,0,0,,,,,,
,,,,,,,,1128,0,0,,,,,,
,,,,,,,,1129,0,0,,,,,,
,,,,,,,,1130,0,0,,,,,,
,,,,,,,,1131,0,0,,,,,,
,,,,,,,,1132,0,0,,,,,,
,,,,,,,,1133,0,0,,,,,,
,,,,,,,,1134,0,0,,,,,,
,,,,,,,,1135,0,0,,,,,,
,,,,,,,,1136,0,0,,,,,,
,,,,,,,,1137,0,0,,,,,,
,,,,,,,,1138,0,0,,,,,,
,,,,,,,,1139,0,0,,,,,,
,,,,,,,,1140,0,0,,,,,,
,,,,,,,,1141,0,0,,,,,,
,,,,,,,,1142,0,0,,,,,,
,,,,,,,,1143,0,0,,,,,,
,,,,,,,,1144,0,0,,,,,,
,,,,,,,,1145,0,0,,,,,,
,,,,,,,,1146,0,0,,,,,,
,,,,,,,,1147,0,0,,,,,,
,,,,,,,,1148,0,0,,,,,,
,,,,,,,,1149,0,0,,,,,,
,,,,,,,,1150,0,0,,,,,,
,,,,,,,,1151,0,0,,,,,,
,,,,,,,,1152,0,0,,,,,,
,,,,,,,,1153,0,0,,,,,,
,,,,,,,,1154,0,0,,,,,,
,,,,,,,,1155,0,0,,,,,,
,,,,,,,,1156,0,0,,,,,,
,,,,,,,,1157,0,0,,,,,,
,,,,,,,,1158,0,0,,,,,,
,,,,,,,,1159,0,0,,,,,,
,,,,,,,,1160,0,0,,,,,,
,,,,,,,,1161,0,0,,,,,,
,,,,,,,,1162,0,0,,,,,,
,,,,,,,,1163,0,0,,,,,,
,,,,,,,,1164,0,0,,,,,,
,,,,,,,,1165,0,0,,,,,,
,,,,,,,,1166,0,0,,,,,,
,,,,,,,,1167,0,0,,,,,,
,,,,,,,,1168,0,0,,,,,,
,,,,,,,,1169,0,0,,,,,,
,,,,,,,,1170,0,0,,,,,,
,,,,,,,,1171,0,0,,,,,,
,,,,,,,,1172,0,0,,,,,,
,,,,,,,,1173,0,0,,,,,,
,,,,,,,,1174,0,0,,,,,,
,,,,,,,,1175,0,0,,,,,,
,,,,,,,,1176,0,0,,,,,,
,,,,,,,,1177,0,0,,,,,,
,,,,,,,,1178,0,0,,,,,,
,,,,,,,,1179,0,0,,,,,,
,,,,,,,,1180,0,0,,,,,,
,,,,,,,,1181,0,0,,,,,,
,,,,,,,,1182,0,0,,,,,,
,,,,,,,,1183,0,0,,,,,,
,,,,,,,,1184,0,0,,,,,,
,,,,,,,,1185,0,0,,,,,,
,,,,,,,,1186,0,0,,,,,,
,,,,,,,,1187,0,0,,,,,,
,,,,,,,,1188,0,0,,,,,,
,,,,,,,,1189,0,0,,,,,,
,,,,,,,,1190,0,0,,,,,,
,,,,,,,,1191,0,0,,,,,,
,,,,,,,,1192,0,0,,,,,,
,,,,,,,,1193,0,0,,,,,,
,,,,,,,,1194,0,0,,,,,,
,,,,,,,,1195,0,0,,,,,,
,,,,,,,,1196,0,0,,,,,,
,,,,,,,,1197,0,0,,,,,,
,,,,,,,,1198,0,0,,,,,,
,,,,,,,,1199,0,0,,,,,,
,,,,,,,,1200,0,0,,,,,,
,,,,,,,,1201,0,0,,,,,,
,,,,,,,,1202,0,0,,,,,,
,,,,,,,,1203,0,0,,,,,,
,,,,,,,,1204,0,0,,,,,,
,,,,,,,,1205,0,0,,,,,,
,,,,,,,,1206,0,0,,,,,,
,,,,,,,,1207,0,0,,,,,,
,,,,,,,,1208,0,0,,,,,,
,,,,,,,,1209,0,0,,,,,,
,,,,,,,,1210,0,0,,,,,,
,,,,,,,,1211,0,0,,,,,,
,,,,,,,,1212,0,0,,,,,,
,,,,,,,,1213,0,0,,,,,,
,,,,,,,,1214,0,0,,,,,,
,,,,,,,,1215,0,0,,,,,,
,,,,,,,,1216,0,0,,,,,,
,,,,,,,,1217,0,0,,,,,,
,,,,,,,,1218,0,0,,,,,,
,,,,,,,,1219,0,0,,,,,,
,,,,,,,,1220,0,0,,,,,,
,,,,,,,,1221,0,0,,,,,,
,,,,,,,,1222,0,0,,,,,,
,,,,,,,,1223,0,0,,,,,,
,,,,,,,,1224,0,0,,,,,,
,,,,,,,,1225,0,0,,,,,,
,,,,,,,,1226,0,0,,,,,,
,,,,,,,,1227,0,0,,,,,,
,,,,,,,,1228,0,0,,,,,,
,,,,,,,,1229,0,0,,,,,,
,,,,,,,,1230,0,0,,,,,,
,,,,,,,,1231,0,0,,,,,,
,,,,,,,,1232,0,0,,,,,,
,,,,,,,,1233,0,0,,,,,,
,,,,,,,,1234,0,0,,,,,,
,,,,,,,,1235,0,0,,,,,,
,,,,,,,,1236,0,0,,,,,,
,,,,,,,,1237,0,0,,,,,,
